Player,Nation,Pos,Secondary_Pos,Squad,Comp,Season,Born,90s,,Goals,Shots,SoT,SoT_Pct,Sh_per_90,SoT_per_90,Goals_per_Shot,Goals_per_SoT,avg_dist_of_shots_from_goal,shots_from_fk,pk_made,pk_att,xG,npxG,npxG_per_Shot,G_minus_xG,npG_minus_xG,,passes_completed,passes_attempted,pass_comp_pct,tot_dist_traveled_by_comp_passes,progressive_distance,short_passes_comp,short_pass_att,short_pass_comp_pct,med_passes_comp,med_pass_att,med_pass_comp_pct,long_passes_comp,long_pass_att,long_pass_comp_pct,assists,xA,A_minus_xA,assisted_shots,comp_passes_leading_to_final_third,comp_passes_into_18_yd_box,comp_crosses_into_18_yd_box,prog_passes,,live_ball_passes,dead_ball_passes,fk_pass_attempts,pass_tb,passes_under_pressure,pass_sw,crosses,corner_kick_passes,inswing_corner_kicks,outswing_corner_kicks,straight_corner_kicks,ground_passes,low_passes,high_passes,left_foot_pass_attempts,right_foot_pass_attempts,head_pass_attempts,throw_ins,other_body_part_pass_attempts,offside_passes,passes_out_of_bounds,passes_intercepted,passes_blocked,,shot_creating_actions,shot_creating_actions_per_90,live_pass_sca,dead_pass_sca,dribble_sca,shots_sca,fouls_drawn_sca,def_actions_sca,goal_creating_actions,gca_per_90,live_pass_gca,dead_pass_gca,dribble_gca,shots_gca,fouls_drawn_gca,def_actions_gca,og_gca,,tackles,tackles_won,tackles_in_def_3rd,tackles_in_mid_3rd,tackles_in_att_3rd,dribblers_tackled,attempts_to_tackle_dribblers,pct_of_dribblers_tackled,number_of_times_dribbled_past,pressures_attempted,succ_pressures,succ_pressure_pct,pressures_in_def_3rd,pressures_in_mid_3rd,pressures_in_att_3rd,blocks,shots_blocked,sot_blocked,passes_minus_Blocked,interceptions,players_tackled_plus_interceptions,clearances,errors_leading_to_shot_attempts,,touches,touches_in_def_pen,touches_in_def_3rd,touches_in_mid_3rd,touches_in_att_3rd,touches_in_att_pen,live_ball_touches,succ_dribbles,dribbles_att,dribble_succ_pct,num_players_dribbled_past,nutmegs,carries,tot_dist_carried,prog_dist_carried,prog_carries,att_3rd_carries,carries_into_18yd_box,carries_failed,carries_lost_the_ball,targeted_receptions,succ_receptions,reception_pct,prog_receptions,,yellow_cards,red_cards,2nd_yellow_cards,fouls_committed,fouls_drawn,offsides,crosses,interceptions,tackles_won,pks_won,pks_conceded,own_goals,loose_balls_recovered,aerials_won,aerials_lost,aerials_won_pct
Diego Falcinelli,it ITA,FW,,Red Star,Europa League,2021,1991,7.5,,1,10,1,10,1.33,0.13,0.1,1,15.2,0,0,0,1,1,0.1,0,0,,98,150,65.3,1335,198,58,79,73.4,30,48,62.5,3,9,33.3,1,0.5,0.5,8,5,2,0,4,,141,9,0,1,62,1,3,0,0,0,0,80,42,28,59,46,12,0,6,0,2,4,5,,17,2.26,13,0,1,1,2,0,2,0.27,1,0,0,1,0,0,0,,5,3,3,2,0,4,7,57.1,3,93,20,21.5,9,40,44,8,1,0,7,3,8,6,1,,254,8,25,139,98,23,245,5,12,41.7,5,0,148,566,184,10,4,0,27,17,379,189,49.9,62,,2,0,0,28,21,6,3,3,3,0,0,0,28,36,42,46.2
Filippo Falco,it ITA,FW,MF,Red Star,Europa League,2021,1992,0.6,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,26,31,83.9,526,141,10,10,100,11,12,91.7,4,6,66.7,0,0,0,0,0,1,0,3,,28,3,2,0,3,1,0,1,0,1,0,22,3,6,22,6,1,0,1,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,7,1,14.3,0,6,1,0,0,0,0,0,0,1,0,,35,0,3,18,19,0,34,0,1,0,0,0,29,190,71,3,3,0,0,1,30,27,90,6,,0,0,0,2,3,0,0,0,0,0,0,0,6,2,1,66.7
Christian Fassnacht,ch SUI,MF,FW,Young Boys,Europa League,2021,1993,8.1,,3,17,9,52.9,2.11,1.12,0.18,0.33,14.3,0,0,0,1.7,1.7,0.1,1.3,1.3,,189,253,74.7,3211,989,96,118,81.4,66,85,77.6,21,36,58.3,1,1.7,-0.7,14,17,12,5,23,,250,3,0,0,57,7,23,0,0,0,0,167,37,49,34,192,14,1,2,3,3,5,8,,21,2.89,19,0,1,1,0,0,2,0.28,1,0,0,1,0,0,0,,10,7,4,4,2,4,18,22.2,14,128,43,33.6,39,60,29,11,1,0,10,9,19,4,0,,336,5,50,181,141,24,333,12,18,66.7,12,0,226,1388,751,35,15,6,18,12,334,244,73.1,29,,0,0,0,12,3,3,23,9,7,0,0,0,49,15,21,41.7
Denys Favorov,ua UKR,DF,,Zorya Luhansk,Europa League,2021,1991,5.1,,0,1,0,0,0.2,0,0,,9.2,0,0,0,0,0,0.03,0,0,,208,267,77.9,4200,1492,89,99,89.9,76,96,79.2,41,65,63.1,1,1,0,5,9,7,4,23,,223,44,2,0,13,4,15,0,0,0,0,132,68,67,26,180,19,42,0,1,2,10,8,,11,2.16,10,0,0,0,1,0,2,0.39,2,0,0,0,0,0,0,,5,2,4,0,1,2,6,33.3,4,40,9,22.5,17,20,3,16,4,0,12,5,10,13,0,,323,27,114,147,83,7,280,1,3,33.3,1,0,165,894,475,13,6,0,3,3,199,182,91.5,7,,0,0,0,6,8,0,15,5,2,0,0,0,50,2,14,12.5
Federico Fazio,ar ARG,DF,,Roma,Europa League,2021,1987,4.3,,0,3,0,0,0.7,0,0,,16.7,0,0,0,0.2,0.2,0.06,-0.2,-0.2,,289,340,85,5728,1921,97,106,91.5,153,174,87.9,36,52,69.2,0,0.3,-0.3,2,27,3,1,20,,325,15,11,2,51,9,6,0,0,0,0,249,44,47,35,272,18,4,1,0,9,7,6,,3,0.7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,3,3,3,0,2,3,66.7,1,42,13,31,22,17,3,2,1,0,1,1,7,12,1,,372,27,139,210,45,3,358,1,1,100,1,0,245,1434,858,31,4,0,4,3,292,285,97.6,1,,1,0,0,4,2,0,6,1,3,0,0,0,47,14,5,73.7
Adrian Fein,de GER,MF,,PSV Eindhoven,Europa League,2021,1999,1.4,,0,1,0,0,0.71,0,0,,12,0,0,0,0.1,0.1,0.15,-0.1,-0.1,,78,92,84.8,1234,300,44,47,93.6,25,32,78.1,6,9,66.7,2,0.7,1.3,4,10,3,0,10,,88,4,2,0,7,2,2,0,0,0,0,78,5,9,7,81,2,2,0,0,0,0,2,,9,6.43,6,0,0,1,0,2,3,2.14,2,0,0,0,0,1,0,,1,1,0,0,1,1,3,33.3,2,14,2,14.3,0,7,7,1,0,0,1,3,4,0,0,,98,1,11,50,43,6,94,1,1,100,1,0,81,418,231,14,0,2,1,3,93,78,83.9,4,,1,0,0,4,0,0,2,3,1,0,0,0,11,0,3,0
Bruno Fernandes,pt POR,MF,,Manchester Utd,Europa League,2021,1994,3.2,,2,9,4,44.4,2.79,1.24,0.22,0.5,18.7,1,0,0,1.3,1.3,0.15,0.7,0.7,,158,213,74.2,3199,1000,68,76,89.5,48,58,82.8,36,63,57.1,1,1.6,-0.6,8,24,9,3,22,,193,20,10,2,41,13,10,4,2,0,0,131,32,50,22,180,4,3,2,1,3,11,7,,14,4.34,11,2,0,0,1,0,1,0.31,1,0,0,0,0,0,0,,3,2,1,1,1,0,7,0,7,78,20,25.6,10,38,30,1,0,0,1,2,5,4,0,,251,5,32,114,120,14,231,3,5,60,3,0,145,630,270,15,5,1,3,8,229,198,86.5,19,,0,0,0,1,5,0,10,2,2,0,0,0,18,3,3,50
Mário Fernandes,ru RUS,DF,,CSKA Moscow,Europa League,2021,1990,1.3,,0,2,0,0,1.59,0,0,,10.4,0,0,0,0.2,0.2,0.11,-0.2,-0.2,,59,71,83.1,900,539,30,31,96.8,27,33,81.8,1,5,20,0,0,0,0,5,2,0,8,,60,11,1,0,7,0,1,0,0,0,0,44,16,11,2,57,0,10,0,1,1,1,0,,4,3.19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,2,0,0,0,0,,0,11,3,27.3,6,2,3,6,1,0,5,1,3,2,0,,86,6,20,36,34,2,76,0,1,0,0,0,55,154,57,3,2,0,0,1,61,52,85.2,4,,0,0,0,1,0,1,1,1,1,0,0,0,12,3,1,75
Fernando,br BRA,FW,,Shakhtar,Europa League,2021,1999,0.2,,0,1,1,100,5.63,5.63,0,0,9.2,0,0,0,0.3,0.3,0.26,-0.3,-0.3,,2,2,100,30,3,1,1,100,1,1,100,0,0,,1,0.3,0.7,1,0,0,0,0,,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,,2,11.25,1,0,1,0,0,0,2,11.25,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,,0,5,0,0,0,3,2,0,0,0,0,1,1,0,0,,7,0,1,5,2,2,7,1,2,50,1,0,7,73,65,2,1,2,2,0,14,4,28.6,1,,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3,0
João Ferreira,pt POR,DF,,Benfica,Europa League,2021,2001,1,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,53,66,80.3,1163,380,13,15,86.7,32,39,82.1,8,12,66.7,0,0,0,0,3,1,0,5,,49,17,2,0,4,3,0,0,0,0,0,42,7,17,11,38,1,15,1,0,0,1,1,,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,,2,1,1,1,0,0,0,,0,16,2,12.5,2,12,2,0,0,0,0,2,4,3,0,,74,5,21,42,19,1,57,0,0,,0,0,46,369,245,5,1,0,1,0,41,39,95.1,1,,1,0,0,2,1,0,0,2,1,1,0,0,11,1,0,100
Petar Filipović,de GER,DF,,LASK,Europa League,2021,1990,3.4,,0,2,0,0,0.59,0,0,,4.4,0,0,0,0.2,0.2,0.11,-0.2,-0.2,,94,128,73.4,2004,736,33,37,89.2,41,51,80.4,20,39,51.3,0,0.1,-0.1,2,7,0,0,12,,124,4,4,0,20,2,2,0,0,0,0,70,20,38,84,22,15,0,1,0,5,2,1,,5,1.48,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,14,9,8,5,1,8,13,61.5,5,34,12,35.3,19,14,1,4,2,0,2,3,17,12,0,,165,16,76,85,9,4,161,1,1,100,1,0,81,441,215,5,1,1,2,0,80,79,98.8,2,,0,0,0,4,2,1,2,3,9,0,0,0,43,9,2,81.8
Jordan Flores,eng ENG,MF,,Dundalk,Europa League,2021,1995,3.3,,2,4,2,50,1.23,0.61,0.5,1,23,0,0,0,0.2,0.2,0.04,1.8,1.8,,93,115,80.9,1984,589,31,34,91.2,41,47,87.2,19,29,65.5,1,0.3,0.7,3,8,2,0,10,,108,7,6,0,13,6,3,1,1,0,0,83,10,22,99,11,4,0,0,0,0,4,3,,5,1.54,2,2,1,0,0,0,2,0.61,1,1,0,0,0,0,0,,12,9,7,4,1,2,6,33.3,4,65,18,27.7,33,26,6,5,1,0,4,1,13,3,0,,145,10,57,77,23,3,138,7,8,87.5,7,1,97,372,171,12,3,2,3,1,106,96,90.6,6,,0,0,0,1,1,0,3,1,9,0,0,0,18,1,2,33.3
David Fofana,ci CIV,FW,,Molde,Europa League,2021,2002,0.8,,1,3,2,66.7,3.8,2.54,0.33,0.5,11.4,0,0,0,0.6,0.6,0.21,0.4,0.4,,12,20,60,167,26,8,10,80,4,7,57.1,0,0,,0,0.1,-0.1,2,2,0,0,0,,19,1,0,0,5,0,0,0,0,0,0,14,2,4,1,16,3,0,0,1,0,1,1,,4,5.07,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,6,4,66.7,2,1,3,1,0,0,1,0,0,1,0,,42,2,5,19,20,5,41,3,5,60,3,0,32,104,74,3,0,1,3,6,44,28,63.6,5,,0,0,0,0,2,0,0,0,0,0,0,0,8,0,4,0
Wesley Fofana,fr FRA,DF,,Leicester City,Europa League,2021,2000,5.2,,0,5,0,0,0.96,0,0,,7.2,0,0,0,0.7,0.7,0.13,-0.7,-0.7,,259,307,84.4,5334,1738,84,96,87.5,131,150,87.3,40,54,74.1,0,0.1,-0.1,2,15,1,0,18,,284,23,9,0,37,6,0,0,0,0,0,214,38,55,18,233,26,14,3,0,5,2,3,,5,0.96,3,0,0,1,1,0,2,0.38,2,0,0,0,0,0,0,,11,6,7,4,0,5,6,83.3,1,48,15,31.3,20,27,1,6,3,0,3,5,16,14,0,,354,42,158,190,23,6,333,3,5,60,4,0,221,1449,725,18,4,0,2,3,225,216,96,1,,1,0,0,9,8,1,0,5,6,0,0,0,78,23,5,82.1
José Fonte,pt POR,DF,,Lille,Europa League,2021,1983,5.5,,0,2,0,0,0.36,0,0,,6.5,0,0,0,0.2,0.2,0.11,-0.2,-0.2,,250,303,82.5,5465,1709,70,82,85.4,124,136,91.2,50,74,67.6,0,0,0,1,11,0,0,9,,291,12,12,0,21,15,0,0,0,0,0,216,32,55,34,243,17,0,2,2,8,4,6,,3,0.55,3,0,0,0,0,0,1,0.18,1,0,0,0,0,0,0,,5,3,4,1,0,1,4,25,3,36,14,38.9,27,9,0,8,3,0,5,11,16,24,0,,348,51,203,163,11,5,338,0,0,,0,0,218,1329,746,15,1,0,1,0,238,233,97.9,1,,1,0,0,2,1,0,0,11,3,0,0,0,52,11,6,64.7
Kostas Fortounis,gr GRE,FW,MF,Olympiacos,Europa League,2021,1992,2.1,,0,3,0,0,1.42,0,0,,24.2,2,0,0,0.2,0.2,0.06,-0.2,-0.2,,88,116,75.9,1775,329,38,47,80.9,35,42,83.3,14,24,58.3,0,0.2,-0.2,3,7,4,3,6,,104,12,5,0,10,7,11,4,1,3,0,66,22,28,12,96,2,2,1,0,2,5,3,,5,2.37,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,3,2,1,1,1,0,5,0,5,34,5,14.7,7,17,10,1,0,0,1,1,4,2,0,,135,0,18,70,64,3,122,6,7,85.7,6,0,90,605,317,25,7,0,2,3,131,95,72.5,15,,0,0,0,2,2,0,11,1,2,0,0,0,17,4,10,28.6
Núrio Fortuna,ao ANG,DF,,Gent,Europa League,2021,1995,4.5,,1,7,4,57.1,1.57,0.9,0.14,0.25,19.4,0,0,0,0.8,0.8,0.11,0.2,0.2,,214,265,80.8,3877,1615,102,116,87.9,83,97,85.6,25,42,59.5,0,0.1,-0.1,2,17,4,1,31,,241,24,4,0,25,5,5,0,0,0,0,184,33,48,216,10,11,20,0,4,6,7,5,,6,1.35,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,12,5,9,2,1,7,13,53.8,6,46,13,28.3,29,10,7,15,1,0,14,7,19,27,0,,341,31,124,177,56,5,319,4,6,66.7,5,0,200,1057,632,32,9,0,1,1,212,207,97.6,2,,1,0,0,8,11,0,5,7,5,0,0,0,50,15,8,65.2
Dimitri Foulquier,fr FRA,DF,,Granada,Europa League,2021,1993,5.7,,0,4,3,75,0.71,0.53,0,0,14.5,0,0,0,0.3,0.3,0.08,-0.3,-0.3,,210,279,75.3,3777,1496,93,102,91.2,97,125,77.6,18,40,45,1,0.4,0.6,6,12,6,5,16,,196,83,3,0,30,4,13,0,0,0,0,133,92,54,28,154,14,80,2,1,10,5,13,,10,1.76,7,0,1,0,1,1,1,0.18,1,0,0,0,0,0,0,,6,2,2,4,0,3,5,60,2,56,11,19.6,17,25,14,7,0,0,7,9,15,7,0,,329,10,68,180,102,6,246,5,9,55.6,5,0,165,860,559,28,6,2,4,8,193,167,86.5,7,,2,0,0,11,3,0,13,9,2,0,0,0,42,2,6,25
Taxiarchis Fountas,gr GRE,FW,MF,Rapid Wien,Europa League,2021,1995,2.2,,1,12,6,50,5.4,2.7,0.08,0.17,20.7,0,0,0,1.1,1.1,0.09,-0.1,-0.1,,32,45,71.1,600,227,16,22,72.7,7,10,70,7,10,70,0,0,0,0,3,0,0,4,,44,1,0,0,6,2,1,0,0,0,0,26,9,10,7,35,2,1,0,0,1,0,3,,8,3.6,4,0,3,1,0,0,1,0.45,1,0,0,0,0,0,0,,3,2,0,3,0,1,4,25,3,32,10,31.3,2,21,9,2,0,0,2,1,4,0,0,,73,0,4,37,38,10,72,5,6,83.3,5,1,57,356,199,10,3,2,4,4,92,52,56.5,18,,1,0,0,3,2,0,1,1,2,0,0,0,12,0,6,0
Juan Foyth,ar ARG,DF,,Villarreal,Europa League,2021,1998,6.3,,1,4,1,25,0.64,0.16,0.25,1,10.6,0,0,0,0.5,0.5,0.11,0.5,0.5,,366,400,91.5,7353,2339,115,123,93.5,198,217,91.2,51,56,91.1,1,0.6,0.4,2,17,1,0,29,,369,31,6,1,32,6,1,0,0,0,0,316,54,30,33,318,15,25,2,0,1,8,4,,6,0.96,4,1,0,0,0,1,1,0.16,1,0,0,0,0,0,0,,22,12,11,10,1,10,15,66.7,5,80,28,35,27,43,10,8,0,0,8,9,31,21,0,,466,36,179,283,33,5,438,5,7,71.4,6,0,300,1717,1079,35,3,0,1,3,326,316,96.9,2,,1,0,0,15,4,0,1,9,12,0,0,0,56,14,9,60.9
Bartol Franjić,hr CRO,MF,DF,Dinamo Zagreb,Europa League,2021,2000,4.4,,0,3,0,0,0.69,0,0,,22.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,,170,194,87.6,3320,700,65,77,84.4,74,79,93.7,27,31,87.1,0,0,0,0,14,0,0,8,,175,19,8,0,17,3,1,0,0,0,0,153,25,16,102,64,9,11,0,0,0,7,2,,2,0.46,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,6,4,3,1,2,1,3,33.3,2,104,33,31.7,32,60,12,8,1,0,7,10,16,8,0,,237,11,67,161,23,1,218,1,2,50,1,0,135,710,277,8,0,1,1,3,146,135,92.5,1,,3,0,0,12,1,0,1,10,4,0,0,0,46,9,10,47.4
Fransérgio,br BRA,MF,,Braga,Europa League,2021,1990,4.6,,1,7,4,57.1,1.54,0.88,0.14,0.25,16.4,0,0,0,0.9,0.9,0.14,0.1,0.1,,140,193,72.5,2835,817,59,73,80.8,53,68,77.9,27,44,61.4,0,0.2,-0.2,4,21,0,0,22,,183,10,7,0,32,9,0,0,0,0,0,127,35,31,28,150,5,3,2,0,6,7,8,,9,1.98,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,8,4,5,3,0,2,10,20,8,55,14,25.5,14,29,12,8,1,0,7,6,14,3,0,,243,4,36,171,53,4,234,3,5,60,3,0,127,530,252,16,7,0,6,3,188,162,86.2,15,,1,0,0,8,7,0,0,6,4,0,0,0,39,6,5,54.5
Fred,br BRA,MF,,Manchester Utd,Europa League,2021,1993,2.7,,0,2,1,50,0.74,0.37,0,0,15.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,,143,159,89.9,3099,816,50,55,90.9,60,64,93.8,32,34,94.1,1,0.4,0.6,2,19,0,0,17,,154,5,5,1,21,6,1,0,0,0,0,123,20,16,118,38,3,0,0,0,1,4,5,,6,2.23,3,0,1,0,1,1,1,0.37,1,0,0,0,0,0,0,,4,1,2,2,0,2,3,66.7,1,57,16,28.1,17,29,11,10,0,0,10,5,9,3,0,,197,10,53,121,35,3,192,3,4,75,3,0,140,727,346,9,2,0,6,4,147,136,92.5,6,,1,0,0,9,5,0,1,5,1,0,0,0,29,0,3,0
Matija Frigan,hr CRO,FW,,Rijeka,Europa League,2021,2003,0,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,,2,0,1,0,1,1,2,0,0,,0,0,1,0,0,0,0,0,2,0,4,1,25,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,50
Jeremie Frimpong,nl NED,DF,,Leverkusen,Europa League,2021,2000,1.9,,0,2,0,0,1.08,0,0,,13.6,0,0,0,0.1,0.1,0.07,-0.1,-0.1,,76,100,76,1435,467,30,39,76.9,37,45,82.2,9,15,60,1,0.4,0.6,3,7,1,1,13,,87,13,1,0,4,3,8,0,0,0,0,70,20,10,5,80,3,12,0,0,2,4,3,,10,5.39,6,0,2,1,1,0,2,1.08,1,0,1,0,0,0,0,,2,1,0,2,0,2,2,100,0,25,9,36,10,8,7,2,1,0,1,3,5,3,0,,127,4,26,59,55,8,114,2,4,50,2,0,90,713,478,24,10,5,4,3,109,90,82.6,10,,0,0,0,1,4,0,8,3,1,0,0,0,10,0,6,0
Jeremie Frimpong,nl NED,DF,FW,Celtic,Europa League,2021,2000,4.3,,0,6,1,16.7,1.39,0.23,0,0,17.1,0,0,0,0.4,0.4,0.07,-0.4,-0.4,,141,187,75.4,2329,814,69,83,83.1,65,88,73.9,6,10,60,1,0.3,0.7,4,6,1,1,9,,157,30,0,0,20,1,12,0,0,0,0,135,35,17,15,135,4,30,0,0,4,10,10,,19,4.4,13,0,2,1,3,0,2,0.46,1,0,0,0,1,0,0,,4,3,2,1,1,1,3,33.3,2,50,8,16,16,23,11,9,0,0,9,5,9,5,0,,241,8,60,122,89,18,211,11,15,73.3,12,1,181,1527,1116,55,16,11,4,7,176,151,85.8,14,,0,0,0,1,14,0,12,5,3,1,0,0,37,4,6,40
Christian Fuchs,at AUT,DF,,Leicester City,Europa League,2021,1986,3.4,,0,1,0,0,0.3,0,0,,22.8,0,0,0,0,0,0.02,0,0,,191,223,85.7,3991,1698,71,75,94.7,88,95,92.6,32,48,66.7,0,0,0,0,10,0,0,6,,189,34,4,0,14,4,2,0,0,0,0,145,35,43,167,18,7,30,1,2,4,1,6,,1,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,2,0,0,2,5,40,3,38,13,34.2,17,17,4,9,1,0,8,3,5,11,0,,251,19,120,122,17,0,217,1,1,100,1,0,164,700,204,4,0,0,1,0,162,158,97.5,0,,0,0,0,2,0,0,2,3,1,0,0,0,32,1,4,20
Michal Fukala,cz CZE,MF,,Slovan Liberec,Europa League,2021,2000,0,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,2,5,40,22,1,1,2,50,1,2,50,0,1,0,0,0,0,0,0,0,0,0,,5,0,0,0,3,0,0,0,0,0,0,1,2,2,1,3,0,0,0,0,2,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,,0,1,1,100,0,1,0,0,0,0,0,0,1,0,0,,7,0,0,5,2,0,7,0,0,,0,0,4,9,5,0,0,0,1,0,8,3,37.5,0,,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,50
Ramiro Funes Mori,ar ARG,DF,,Villarreal,Europa League,2021,1991,4.5,,0,1,0,0,0.22,0,0,,13.9,0,0,0,0,0,0.02,0,0,,317,342,92.7,6715,1714,87,92,94.6,180,189,95.2,49,59,83.1,0,0,0,0,7,0,0,12,,333,9,9,0,10,7,1,0,0,0,0,305,18,19,218,113,8,0,0,1,4,7,1,,1,0.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,4,4,1,1,0,1,0,1,27,8,29.6,15,10,2,3,0,0,3,9,15,19,0,,382,32,194,231,7,3,373,1,1,100,1,0,286,2248,1554,33,1,0,1,0,307,301,98,1,,2,0,0,4,3,0,1,9,4,0,0,0,31,8,7,53.3
Matteo Gabbia,it ITA,DF,,Milan,Europa League,2021,1999,2,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,139,171,81.3,3091,814,27,33,81.8,88,100,88,22,34,64.7,0,0,0,1,10,0,0,10,,168,3,3,0,13,2,0,0,0,0,0,128,15,28,22,127,12,0,2,1,7,3,2,,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,2,2,3,0,1,2,50,1,26,6,23.1,15,10,1,5,2,0,3,0,5,2,0,,182,18,96,94,4,3,179,0,0,,0,0,124,717,382,6,0,0,0,1,132,129,97.7,0,,0,0,0,2,1,0,0,0,2,0,0,0,39,8,5,61.5
Gabriel,br BRA,MF,,Benfica,Europa League,2021,1993,4.4,,0,2,0,0,0.45,0,0,,17.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,,315,371,84.9,6289,1712,119,135,88.1,140,156,89.7,48,67,71.6,0,0.6,-0.6,5,47,4,1,42,,349,22,16,2,44,20,4,0,0,0,0,296,29,46,296,58,7,0,1,0,5,11,4,,9,2.03,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,17,9,7,10,0,3,11,27.3,8,81,24,29.6,23,46,12,5,1,0,4,7,24,1,0,,411,2,59,303,71,2,392,6,8,75,6,0,318,1548,751,28,8,0,5,6,308,301,97.7,8,,1,0,0,7,3,0,4,7,9,0,0,0,58,9,6,60
Mijat Gaćinović,rs SRB,MF,,Hoffenheim,Europa League,2021,1995,4.8,,1,7,4,57.1,1.45,0.83,0.14,0.25,21.4,0,0,0,0.4,0.4,0.06,0.6,0.6,,174,216,80.6,3035,667,72,87,82.8,81,89,91,15,25,60,1,0.6,0.4,5,19,4,0,16,,209,7,5,0,27,2,2,0,0,0,0,170,24,22,46,155,10,2,2,2,2,7,6,,9,1.87,8,0,1,0,0,0,1,0.21,1,0,0,0,0,0,0,,8,5,3,3,2,1,8,12.5,7,77,29,37.7,18,33,26,10,2,0,8,3,11,4,0,,272,7,44,150,93,15,265,7,14,50,7,2,172,838,475,27,6,2,8,2,234,195,83.3,35,,1,0,0,8,5,0,2,3,5,0,0,0,37,2,6,25
Adolfo Gaich,ar ARG,FW,MF,CSKA Moscow,Europa League,2021,1999,1.7,,1,1,1,100,0.59,0.59,1,1,18,0,0,0,0.1,0.1,0.07,0.9,0.9,,14,29,48.3,176,47,10,16,62.5,3,7,42.9,0,0,,0,0,0,0,0,0,0,2,,27,2,0,0,12,0,2,0,0,0,0,15,11,3,1,24,1,0,0,0,1,1,2,,1,0.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,20,5,25,2,9,9,3,0,0,3,0,0,2,0,,46,2,4,17,26,9,44,1,4,25,2,0,24,50,19,2,0,1,1,4,80,29,36.3,15,,1,0,0,8,3,0,2,0,0,0,0,0,9,3,21,12.5
Nicolás Gaitán,ar ARG,FW,MF,Braga,Europa League,2021,1988,2.2,,1,1,1,100,0.45,0.45,1,1,22.6,0,0,0,0.1,0.1,0.06,0.9,0.9,,45,74,60.8,913,302,15,23,65.2,20,29,69,8,18,44.4,0,0.2,-0.2,2,7,1,0,10,,68,6,2,0,11,3,1,4,1,1,1,43,10,21,60,5,6,0,3,0,4,6,3,,2,0.9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,2,0,0,6,0,6,28,2,7.1,2,13,13,2,0,0,2,3,5,3,0,,89,2,13,58,23,2,85,4,4,100,4,0,53,226,130,1,1,0,5,0,85,67,78.8,8,,0,0,0,3,2,0,1,3,0,0,0,0,9,1,3,25
Milan Gajić,rs SRB,DF,,Red Star,Europa League,2021,1996,7.1,,1,7,3,42.9,0.98,0.42,0.14,0.33,22.1,0,0,0,0.5,0.5,0.07,0.5,0.5,,186,235,79.1,3321,1426,81,89,91,83,104,79.8,20,33,60.6,0,0.4,-0.4,6,10,6,1,27,,167,68,2,0,25,3,9,0,0,0,0,105,77,53,10,146,10,66,2,0,4,2,9,,14,1.97,10,1,2,1,0,0,1,0.14,0,1,0,0,0,0,0,,5,4,2,3,0,2,5,40,3,55,23,41.8,21,21,13,18,4,0,14,3,8,14,0,,297,16,71,143,97,9,229,3,9,33.3,4,2,153,621,323,19,4,1,1,8,162,131,80.9,15,,1,0,0,5,5,2,9,3,4,0,0,0,57,2,10,16.7
